molecule_chembl_id,canonical_smiles,standard_value,Bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,TPSA,standard_value_norm,pIC50_values
CHEMBL3608430,C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4ccc(N5CCN(C)CC5)cc4)c4ncn(C(C)C)c4n3)C[C@@H]2C1,8,active,406.442,3.93302,1,8,99.25,8,8.096910013
CHEMBL3608429,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C[C@H]1F,9,active,436.468,4.0233,1,9,108.48,9,8.045757491
CHEMBL3608434,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(CC)nc3OC)c3ncn(C)c3n2)C[C@H]1F,6,active,432.44,3.5009,2,9,127.93,6,8.22184875
CHEMBL3608433,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C4CCN(C)C4)nc3OC)c3ncn(C(C)C)c3n2)C[C@H]1F,6,active,499.527,4.5986,1,10,121.37,6,8.22184875
CHEMBL3612585,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5nccc(OCC(F)(F)F)c5C)cc4)c3cc21,780,active,428.395,3.9028,1,8,99.25,780,6.107905397
CHEMBL3612586,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)c(OC)c4)c3cc21,10000,active,567.429,6.5104,1,9,108.48,10000,5
CHEMBL3612587,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4cc(C(=O)OCC)ccc4O)c3cc21,7.3,active,408.414,3.3302,2,9,119.48,7.3,8.13667714
CHEMBL3612588,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(C)cc4)c3cc21,10000,active,408.414,3.3302,2,9,119.48,10000,5
CHEMBL3612589,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCC)cc4)c3cc21,10000,active,450.495,4.4118,1,9,108.48,10000,5
CHEMBL3612590,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc21,130,active,448.523,4.9221,1,8,99.25,130,6.886056648
CHEMBL3612591,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc21,2300,active,551.559,4.85328,1,11,149.34,2300,5.638272164
CHEMBL3612592,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,140,active,560.994,5.635,1,10,125.55,140,6.853871964
CHEMBL3612593,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)c(Cl)c4)c3cc21,53,active,420.469,4.24144,1,8,99.25,53,7.27572413
CHEMBL3612594,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(O)cc4)c3cc21,20,active,470.96,5.6928,2,5,88.32,20,7.698970004
CHEMBL3612595,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4cccc(O)c4)c3cc21,8.7,active,506.787,6.3893,2,4,85.08,8.7,8.060480747
CHEMBL3612596,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC(C)C)cc4)c3cc21,160,active,377.206,4.9438,2,4,66.91,160,6.795880017
CHEMBL3612073,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(C(C)(C)C)cc4)c3cc21,10000,active,388.786,3.7202,1,7,82.18,10000,5
CHEMBL3612597,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(C(=O)OCc5ccc(C#N)cc5)cc4)c3cc21,10000,active,360.373,2.909,1,7,82.18,10000,5
CHEMBL3612598,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(C(=O)OCc5ccc(Cl)cc5)cc4)c3cc21,660,active,372.331,3.2059,1,7,82.18,660,6.180456064
CHEMBL3612599,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4cc(C)cc(C)c4)c3cc21,1500,active,366.377,2.9363,1,8,91.41,1500,5.823908741
CHEMBL3613691,CN(C)c1ccc(/C=C/C(=O)c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)cc4)c3c2)cc1,5283,active,392.459,4.2252,1,7,82.18,5283,5.277119389
CHEMBL3613695,NC(=O)c1cnc2ccc(C(=O)/C=C/c3ccc(Cl)cc3)cc2c1Nc1ccc(Br)cc1,4824,active,370.796,3.5811,1,7,82.18,4824,5.316592701
CHEMBL3613702,C=CC(=O)Nc1ccc2ncnc(Nc3cc(F)c(Cl)c(Cl)c3)c2c1,0.037,active,555.513,5.15122,1,10,113.53,0.037,10.43179828
CHEMBL3612561,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,470,active,394.431,3.7149,1,8,91.41,470,6.327902142
CHEMBL3612562,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,190,active,415.431,1.5751,2,9,142.34,190,6.721246399
CHEMBL3612563,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,26,active,378.388,3.1303,1,8,99.25,26,7.585026652
CHEMBL3612564,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,5100,active,511.365,5.8135,1,8,91.41,5100,5.292429824
CHEMBL3612565,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(C(C)(C)C)cc4)c3cc21,10000,active,396.403,2.9449,1,9,100.64,10000,5
CHEMBL3612566,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(Cl)cc4)c3cc21,10000,active,424.413,2.81,2,10,128.71,10000,5
CHEMBL3612567,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5nccc(OCC(F)(F)F)c5C)cc4)c3cc21,340,active,444.85,4.4171,1,8,99.25,340,6.468521083
CHEMBL3612568,COCCn1c(=O)oc2cc3ncnc(Nc4cccc(OC(C)C)c4)c3cc21,10000,active,416.437,3.6059,1,8,99.25,10000,5
CHEMBL3612569,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(S(N)(=O)=O)cc4)c3cc21,10000,active,392.415,3.6246,1,8,99.25,10000,5
CHEMBL3612570,COCCn1c(=O)oc2cc3ncnc(Nc4cccc(C(C)=O)c4)c3cc21,560,active,406.442,3.4931,1,8,99.25,560,6.251811973
CHEMBL3612571,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)c(Cl)c4)c3cc21,1300,active,426.86,4.278,1,8,99.25,1300,5.886056648
CHEMBL3612572,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)c(OC)c4)c3cc21,5500,active,532.984,5.857,1,9,108.48,5500,5.259637311
CHEMBL3612573,CCOC(=O)c1ccc(O)c(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,440,active,422.441,3.6332,1,9,108.48,440,6.356547324
CHEMBL3612574,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,7800,active,563.01,5.8656,1,10,117.71,7800,5.107905397
CHEMBL3612575,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCC(=O)OCC)c4cc23)c1,5700,active,471.495,2.272,2,10,159.41,5700,5.244125144
CHEMBL3612576,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccccc4)c3cc21,10000,active,420.469,4.0541,1,8,99.25,10000,5
CHEMBL3612577,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(NCc4ccccc4)c3cc21,10000,active,420.469,4.0541,1,8,99.25,10000,5
CHEMBL3612578,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(Cl)cc4)c3cc21,1200,active,509.636,4.6738,3,8,116.8,1200,5.920818754
CHEMBL3612579,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3cc21,10000,active,522.964,5.8946,2,7,94.6,10000,5
CHEMBL3612580,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,7500,active,388.427,3.5044,2,6,85.37,7500,5.124938737
CHEMBL3612581,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccc(OC)cc5)c(Cl)c4)c3cc21,10000,active,466.847,5.1953,2,6,85.37,10000,5
CHEMBL3612582,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(S(N)(=O)=O)cc4)c3cc21,10000,active,501.465,4.6664,3,7,114.47,10000,5
CHEMBL3612583,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(N[C@@H](C)c4ccccc4)c3cc21,10000,active,407.405,3.53388,2,7,109.16,10000,5
CHEMBL3612584,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(N[C@H](C)c4ccccc4)c3cc21,10000,active,534.975,6.0371,2,7,94.6,10000,5
CHEMBL3623375,CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,10000,active,500.53,5.3837,2,7,94.6,10000,5
CHEMBL3621220,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCOC,102.2,active,471.561,4.0151,3,7,97.4,102.2,6.990549104
CHEMBL3622617,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)C=C)cc23)c1,1.8,active,427.508,4.0001,3,6,88.17,1.8,8.744727495
CHEMBL3622618,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2cc1OCCOC,1000,active,413.481,3.61,3,6,88.17,1000,6
CHEMBL3622619,C=CC(=O)Nc1cc2c(Nc3ccc(NC(=O)C=C)c(C(F)(F)F)c3)ncnc2cc1OCCOC,115.1,active,469.545,3.7691,3,7,97.4,115.1,6.938924676
CHEMBL3622620,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1OCCOC,195.8,active,441.535,4.3423,2,6,79.38,195.8,6.708187313
CHEMBL3622621,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,560.4,active,427.508,3.9522,2,6,79.38,560.4,6.251501873
CHEMBL3622622,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)cc3)ncnc2cc1O[C@H]1CCOC1,72.2,active,455.562,4.734,2,6,79.38,72.2,7.141462802
CHEMBL3622679,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC(C)C)cc23)c1,6.4,active,441.535,4.3439,2,6,79.38,6.4,8.193820026
CHEMBL3622678,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,4.2,active,497.599,4.503,2,7,88.61,4.2,8.37675071
CHEMBL3622677,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,7.9,active,499.974,4.8263,3,7,97.4,7.9,8.102372909
CHEMBL3622676,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC4CC4)cc23)c1,5.6,active,491.901,5.0565,3,6,88.17,5.6,8.251811973
CHEMBL3622675,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,2.4,active,509.891,5.3537,3,6,88.17,2.4,8.619788758
CHEMBL3622674,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,3.3,active,477.874,5.014,3,6,88.17,3.3,8.48148606
CHEMBL3622673,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,6.1,active,497.958,4.5803,3,7,97.4,6.1,8.214670165
CHEMBL3622672,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,2.7,active,441.894,4.4212,3,6,88.17,2.7,8.568636236
CHEMBL3622671,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,5.3,active,455.921,4.8113,3,6,88.17,5.3,8.27572413
CHEMBL3622670,CC(C)NC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7,active,495.986,5.6861,2,6,79.38,7,8.15490196
CHEMBL3622669,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC(F)(F)C1,141,active,526.012,5.3126,2,7,88.61,141,6.850780887
CHEMBL3622668,O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)(F)F,6.9,active,538.023,5.4551,2,7,88.61,6.9,8.161150909
CHEMBL3622667,O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC(F)F,9.6,active,481.959,5.296,2,6,79.38,9.6,8.017728767
CHEMBL3622666,O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.5,active,548.04,3.7501,2,8,111.67,6.5,8.187086643
CHEMBL3622665,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC1,2.1,active,560.051,3.8926,2,8,111.67,2.1,8.677780705
CHEMBL3622664,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC1,0.9,active,503.987,3.7335,2,7,102.44,0.9,9.045757491
CHEMBL3622663,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C1CC1)C1CC1,1000,active,533.938,4.7792,2,7,88.61,1000,6
CHEMBL3622662,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C1CC1)C1CC1,1000,active,469.948,5.1535,2,6,79.38,1000,6
CHEMBL3622661,O=C(/C=C/CN(C1CC1)C1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1000,active,499.974,4.78,2,7,88.61,1000,6
CHEMBL3622660,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C1CC1)C1CC1,1000,active,455.921,4.7634,2,6,79.38,1000,6
CHEMBL3622659,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CC[S+]([O-])CC1,356.6,active,539.995,4.4932,2,8,105.68,356.6,6.447818661
CHEMBL3622658,O=C(/C=C/CN1CC[S+]([O-])CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,109.4,active,514.001,5.1717,2,7,88.61,109.4,6.960982678
CHEMBL3622657,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CC[S+]([O-])CC1,1000,active,526.012,5.3142,2,7,88.61,1000,6
CHEMBL3622656,O=C(/C=C/CN1CC(F)(F)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1000,active,484.604,3.884,2,7,82.62,1000,6
CHEMBL3622655,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C1CC1,5.5,active,471.561,3.9688,2,7,88.61,5.5,8.259637311
CHEMBL3622654,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C1CC1,8.9,active,476.512,3.60818,2,8,112.4,8.9,8.050609993
CHEMBL3622653,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C1CC1,26.9,active,535.954,5.2696,2,7,88.61,26.9,7.57024772
CHEMBL3622652,O=C1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,520.2,active,457.534,3.5787,2,7,88.61,520.2,6.283829652
CHEMBL3622651,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,2.1,active,540.624,4.5714,2,9,110.73,2.1,8.677780705
CHEMBL3622650,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.3,active,575.069,5.2248,2,9,110.73,5.3,8.27572413
CHEMBL3622649,C#Cc1cccc(Nc2ncnc3cc(OC4CCN(C)CC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,8.1,active,557.626,5.3155,2,8,97.84,8.1,8.091514981
CHEMBL3622648,C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,6,active,592.071,5.9689,2,8,97.84,6,8.22184875
CHEMBL3622647,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1O[C@H]1CCOC1,147.4,active,518.387,4.3565,2,7,88.61,147.4,6.831502516
CHEMBL3622646,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2cc1O[C@H]1CCOC1,1000,active,473.936,4.2474,2,7,88.61,1000,6
CHEMBL3622645,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,1.2,active,528.613,4.4289,2,9,110.73,1.2,8.920818754
CHEMBL3622644,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1O[C@H]1CCOC1,9,active,563.058,5.0823,2,9,110.73,9,8.045757491
CHEMBL3622643,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.1,active,545.615,5.173,2,8,97.84,8.1,8.091514981
CHEMBL3622642,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)cc3)ncnc2cc1O[C@H]1CCOC1,133.9,active,464.501,3.46568,2,8,112.4,133.9,6.873219423
CHEMBL3622641,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,510.2,active,615.657,4.53,3,9,120.95,510.2,6.292259546
CHEMBL3622640,COCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)/C=C/CN(C)C,3,active,523.943,5.1271,2,7,88.61,3,8.522878745
CHEMBL3622639,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1.2,active,445.523,3.4362,2,7,88.61,1.2,8.920818754
CHEMBL3622638,COCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN(C)C,10,active,580.06,5.8264,2,8,97.84,10,8
CHEMBL3622637,COCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.4,active,473.302,4.5672,2,6,85.37,5.4,8.26760624
CHEMBL3622636,COCCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)cc3)c2cc1NC(=O)/C=C/CN(C)C,91,active,428.851,4.4581,2,6,85.37,91,7.040958608
CHEMBL3622635,COCCOc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2cc1NC(=O)/C=C/CN(C)C,1000,active,419.416,3.67638,2,7,109.16,1000,6
CHEMBL3622634,COCCOc1cc2ncnc(Nc3ccc(NC(=O)/C=C/CN(C)C)c(C(F)(F)F)c3)c2cc1NC(=O)/C=C/CN(C)C,102.3,active,513.476,4.8089,3,7,114.47,102.3,6.990124366
CHEMBL3622633,COCCOc1cc2ncnc(Nc3ccc(Cl)c(C(F)(F)F)c3)c2cc1NC(=O)/C=C/CN(C)C,573.6,active,478.858,5.3378,2,6,85.37,573.6,6.241390857
CHEMBL3622632,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)/C=C/CN(C)C)cc23)c1,1.2,active,400.438,3.6469,2,6,85.37,1.2,8.920818754
CHEMBL3622631,COCCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1000,active,483.528,4.6396,2,8,107.49,1000,6
CHEMBL3622630,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1O[C@H]1CCOC1,121.1,active,517.973,5.293,2,8,107.49,121.1,6.916855857
CHEMBL3622629,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.8,active,402.857,4.0067,1,6,59.51,5.8,8.236572006
CHEMBL3622628,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1O[C@H]1CCOC1,167.3,active,388.83,4.0111,1,6,59.51,167.3,6.776504059
CHEMBL3622627,C=CC(=O)Nc1cc2c(Nc3ccc(NC(=O)C=C)c(C(F)(F)F)c3)ncnc2cc1O[C@H]1CCOC1,1000,active,416.84,3.6469,1,6,76.58,1000,6
CHEMBL3622626,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2cc1O[C@H]1CCOC1,104.7,active,432.839,4.0055,1,7,85.81,104.7,6.980053318
CHEMBL3622625,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)c1,32.2,active,445.882,3.9207,1,7,79.82,32.2,7.492144128
CHEMBL3622624,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1O[C@H]1CCOC1,100.1,active,388.83,4.0111,1,6,59.51,100.1,6.999565923
CHEMBL3622623,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,134.9,active,459.909,4.3092,1,7,79.82,134.9,6.86998805
CHEMBL3623278,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCOCC1,6.6,active,459.909,4.3092,1,7,79.82,6.6,8.180456064
CHEMBL3623279,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CCOCC1,1.5,active,457.893,4.0616,1,7,79.82,1.5,8.823908741
CHEMBL3623280,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1C(=O)N1CCOCC1,166,active,457.893,4.0616,1,7,79.82,166,6.779891912
CHEMBL3623281,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCOCC1,4.1,active,459.909,4.3092,1,7,79.82,4.1,8.387216143
CHEMBL3623282,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)CC1,5,active,459.909,4.3092,1,7,79.82,5,8.301029996
CHEMBL3623283,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N1CCOCC1,1.5,active,459.909,4.3092,1,7,79.82,1.5,8.823908741
CHEMBL3623284,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CC[C@@H](N(C)C)C1,1.1,active,459.909,4.3092,1,7,79.82,1.1,8.958607315
CHEMBL3623285,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CC[C@H](N(C)C)C1,2.7,active,355.85,5.1549,1,5,47.04,2.7,8.568636236
CHEMBL3623286,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1C[C@@H]2C[C@H]1CN2C,2.3,active,306.39,4.4249,0,4,35.01,2.3,8.638272164
CHEMBL3623287,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C2CC21,4.4,active,360.269,5.7997,1,4,37.81,4.4,8.356547324
CHEMBL3623288,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)[C@@H](C)C1,16.9,active,325.824,5.1463,1,4,37.81,16.9,7.772113295
CHEMBL3623289,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)[C@H](C)C1,21.5,active,303.321,2.41022,0,5,64.85,21.5,7.66756154
CHEMBL3623290,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,7.2,active,415.453,1.4894,0,7,88.4,7.2,8.142667504
CHEMBL3623291,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@@H]1C,6.9,active,273.698,4.1659,1,3,37.81,6.9,8.161150909
CHEMBL3628817,COc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2SC3)cc1,21560,active,279.727,4.2274,1,4,37.81,21560,4.666351243
CHEMBL481789,COc1ccc2c(c1)SCc1cnc(-c3ccccc3)nc1-2,4720,active,333.819,5.1062,1,4,37.81,4720,5.326058001
CHEMBL3628818,Clc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2SC3)cc1,45700,active,322.368,4.25022,2,5,76.14,45700,4.3400838
CHEMBL3628816,Clc1ccc2c(c1)SCc1cnc(Nc3ccccc3)nc1-2,21180,active,328.397,4.31172,2,6,76.14,21180,4.674074044
CHEMBL1442185,Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O,10000,active,382.489,5.19052,2,6,76.14,10000,5
CHEMBL3628599,CN1CCN(C(=O)c2cccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)c2)CC1,10000,active,494.349,5.7971,3,6,97.4,10000,5
CHEMBL1688539,Fc1ccc(Nc2ncnc3ccccc23)cc1Cl,30,active,434.297,5.7799,3,4,78.94,30,7.522878745
CHEMBL3628791,Fc1ccc(Nc2ncnc3sccc23)cc1Cl,2980,active,440.326,5.8414,3,5,78.94,2980,5.525783736
CHEMBL3628792,Fc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1Cl,1330,active,494.418,6.7202,3,5,78.94,1330,5.876148359
CHEMBL3628793,CCOC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1C,10000,active,274.682,4.2146,0,3,35.01,10000,5
CHEMBL3628794,CCOC(=O)Nc1ccc(Nc2ncnc3sccc23)cc1C,10000,active,280.711,4.2761,0,4,35.01,10000,5
CHEMBL3628795,CCOC(=O)Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1C,10000,active,334.803,5.1549,0,4,35.01,10000,5
CHEMBL3628796,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,7710,active,383.404,4.31612,1,7,91.8,7710,5.112945622
CHEMBL3628797,O=C(Nc1ccc(Nc2ncnc3ccccc23)cc1)Nc1cccc(Br)c1,10000,active,529.847,7.4223,2,5,76.14,10000,5
CHEMBL3628798,O=C(Nc1ccc(Nc2ncnc3sccc23)cc1)Nc1cccc(Br)c1,10000,active,509.429,7.07732,2,5,76.14,10000,5
CHEMBL3628799,O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1,3950,active,495.402,6.7689,2,5,76.14,3950,5.403402904
CHEMBL3628800,Fc1ccc(Oc2ncnc3ccccc23)cc1Cl,590,active,475.755,6.5435,2,5,76.14,590,6.229147988
CHEMBL3628801,Fc1ccc(Oc2ncnc3sccc23)cc1Cl,10000,active,455.337,6.19852,2,5,76.14,10000,5
CHEMBL3628802,Fc1ccc(Oc2ncnc3sc4c(c23)CCCC4)cc1Cl,10000,active,441.31,5.8901,2,5,76.14,10000,5
